time,angle,r1,r2,r3,r4,r5,r6,circular,lateral,rawname
36:48.9,161.0773004,753,712,710,703,711,742,5,0,CZP_1_0
36:49.0,158.5971351,751,711,712,702,709,745,5,0,CZP_1_0
36:49.0,155.115014,750,710,715,701,709,748,5,0,CZP_1_0
36:49.0,151.1127639,748,709,717,701,709,749,5,0,CZP_1_0
36:49.0,146.7363002,745,708,722,701,710,752,5,0,CZP_1_0
36:49.0,141.8976536,742,706,725,700,710,754,5,0,CZP_1_0
36:49.1,136.2490864,739,705,728,698,710,757,5,0,CZP_1_0
36:49.1,129.7944353,736,704,732,701,711,761,5,0,CZP_1_0
36:49.1,123.2346348,739,703,734,704,713,765,5,0,CZP_1_0
36:49.1,116.1132512,740,703,735,705,715,768,5,0,CZP_1_0
36:49.1,108.9847941,743,704,739,706,717,775,5,0,CZP_1_0
36:49.2,101.22726,745,704,739,707,718,782,5,0,CZP_1_0
36:49.2,93.34288665,746,704,739,708,719,789,5,0,CZP_1_0
36:49.2,85.57113646,747,706,740,710,720,796,5,0,CZP_1_0
36:49.2,78.58527307,748,708,739,713,722,803,5,0,CZP_1_0
36:49.2,71.9451221,748,711,740,716,725,810,5,0,CZP_1_0
36:49.3,65.29144685,750,713,740,718,728,817,5,0,CZP_1_0
36:49.3,58.93970432,752,716,740,720,730,824,5,0,CZP_1_0
36:49.3,53.51046878,755,719,739,721,731,831,5,0,CZP_1_0
36:49.3,48.54406702,758,721,739,723,733,840,5,0,CZP_1_0
36:49.3,44.52241511,761,724,740,725,735,849,5,0,CZP_1_0
36:49.4,41.42707552,764,726,740,726,737,856,5,0,CZP_1_0
36:49.4,40.26558544,765,727,740,727,737,859,5,0,CZP_1_0
36:49.4,41.46537833,766,727,740,727,738,859,5,0,CZP_1_0
36:49.4,44.62925151,764,726,738,725,736,852,5,0,CZP_1_0
36:49.4,49.01944955,761,723,736,723,734,843,5,0,CZP_1_0
36:49.5,54.58399223,759,721,736,722,733,835,5,0,CZP_1_0
36:49.5,61.11197682,756,718,737,721,731,827,5,0,CZP_1_0
36:49.5,67.08088746,753,714,738,718,730,818,5,0,CZP_1_0
36:49.5,73.81144962,750,711,739,717,728,811,5,0,CZP_1_0
36:49.5,80.7643896,748,709,739,714,725,803,5,0,CZP_1_0
36:49.6,87.87388751,745,705,738,712,722,796,5,0,CZP_1_0
36:49.6,95.37991357,744,704,737,710,720,788,5,0,CZP_1_0
36:49.6,103.2200166,743,702,736,708,719,780,5,0,CZP_1_0
36:49.6,111.6841294,741,702,734,707,718,773,5,0,CZP_1_0
36:49.6,120.2610569,740,702,732,706,718,767,5,0,CZP_1_0
36:49.7,128.7035013,740,701,729,706,717,763,5,0,CZP_1_0
36:49.7,137.3021384,740,701,726,706,716,759,5,0,CZP_1_0
36:49.7,145.462199,740,703,725,704,714,756,5,0,CZP_1_0
36:49.7,153.4822447,741,703,721,703,712,752,5,0,CZP_1_0
36:49.7,159.9687653,744,704,718,703,711,748,5,0,CZP_1_0
36:49.8,163.5797892,748,706,713,704,712,741,5,0,CZP_1_0
36:49.8,164.8060014,749,708,710,706,714,734,5,0,CZP_1_0
36:49.8,163.8937123,749,707,708,707,716,730,5,0,CZP_1_0
36:49.8,163.5696934,749,708,708,708,717,730,5,0,CZP_1_0
36:49.8,164.0343766,749,708,706,708,717,728,5,0,CZP_1_0
36:49.9,164.4885844,750,709,705,708,717,727,5,0,CZP_1_0
36:49.9,164.9013214,751,710,706,708,717,726,5,0,CZP_1_0
36:49.9,164.8636799,751,710,706,708,717,726,5,0,CZP_1_0
36:49.9,164.7547162,751,710,706,708,717,727,5,0,CZP_1_0
36:49.9,164.4317998,752,711,707,707,716,728,5,0,CZP_1_0
36:50.0,164.5370381,752,711,707,707,716,729,5,0,CZP_1_0
36:50.0,164.819853,752,711,708,707,715,730,5,0,CZP_1_0
36:50.0,165.0415283,753,711,709,706,715,731,5,0,CZP_1_0
36:50.0,165.2060141,753,713,710,707,715,732,5,0,CZP_1_0
36:50.0,165.0467026,753,712,709,705,713,733,5,0,CZP_1_0
36:50.1,164.6004242,754,712,710,705,712,734,5,0,CZP_1_0
36:50.1,163.7855928,754,712,711,704,712,737,5,0,CZP_1_0
36:50.1,162.4055108,753,711,711,703,710,739,5,0,CZP_1_0
36:50.1,160.3922796,753,711,713,702,710,743,5,0,CZP_1_0
36:50.1,157.8547968,753,711,716,702,709,747,5,0,CZP_1_0
36:50.2,154.5825558,749,709,717,701,709,749,5,0,CZP_1_0
36:50.2,150.5595854,747,708,721,701,709,750,5,0,CZP_1_0
36:50.2,145.796641,744,707,723,700,709,752,5,0,CZP_1_0
36:50.2,140.2332575,742,706,727,700,710,756,5,0,CZP_1_0
36:50.2,134.3096694,740,704,730,701,711,759,5,0,CZP_1_0
36:50.3,127.4760629,739,703,733,702,713,763,5,0,CZP_1_0
36:50.3,120.5732307,741,702,734,705,714,766,5,0,CZP_1_0
36:50.3,113.4617553,743,703,737,705,716,772,5,0,CZP_1_0
36:50.3,106.0261693,746,703,738,706,718,778,5,0,CZP_1_0
36:50.3,98.23511014,748,704,739,707,718,785,5,0,CZP_1_0
36:50.4,90.94315179,748,706,740,709,720,792,5,0,CZP_1_0
36:50.4,84.17103697,748,708,741,711,721,799,5,0,CZP_1_0
36:50.4,77.69284032,748,710,741,714,723,806,5,0,CZP_1_0
36:50.4,71.52781768,749,712,742,717,727,813,5,0,CZP_1_0
36:50.4,65.9967629,750,714,742,718,729,818,5,0,CZP_1_0
36:50.5,60.36155748,752,718,743,721,731,825,5,0,CZP_1_0
36:50.5,55.46919995,754,721,743,722,733,831,5,0,CZP_1_0
36:50.5,50.44380505,757,723,744,725,734,839,5,0,CZP_1_0
36:50.5,46.88161079,759,725,744,725,736,845,5,0,CZP_1_0
36:50.5,44.21603542,761,727,744,726,737,851,5,0,CZP_1_0
36:50.6,42.57215066,763,728,744,727,738,853,5,0,CZP_1_0
36:50.6,42.1666358,763,728,744,727,738,856,5,0,CZP_1_0
36:50.6,43.05781178,763,728,743,727,737,854,5,0,CZP_1_0
36:50.6,44.84432871,762,727,742,726,737,850,5,0,CZP_1_0
36:50.6,48.10990343,760,725,740,724,734,843,5,0,CZP_1_0
36:50.7,51.81572764,758,723,740,723,734,838,5,0,CZP_1_0
36:50.7,56.67633724,756,720,739,721,733,830,5,0,CZP_1_0
36:50.7,62.18776921,754,718,739,720,732,825,5,0,CZP_1_0
36:50.7,67.39099433,752,715,740,719,730,819,5,0,CZP_1_0
36:50.7,73.22788435,750,712,740,718,728,812,5,0,CZP_1_0
36:50.8,79.08446403,748,710,740,715,726,806,5,0,CZP_1_0
36:50.8,85.35752858,747,707,739,713,724,800,5,0,CZP_1_0
36:50.8,91.95960658,746,705,739,711,723,792,5,0,CZP_1_0
36:50.8,98.84819508,744,704,737,709,720,785,5,0,CZP_1_0
36:50.8,106.2145315,743,702,735,708,719,777,5,0,CZP_1_0
36:50.9,113.963134,743,701,733,707,718,771,5,0,CZP_1_0
36:50.9,121.5892388,742,701,731,706,717,766,5,0,CZP_1_0
36:50.9,129.2512299,742,701,728,707,717,763,5,0,CZP_1_0
36:50.9,137.1683516,741,701,725,706,716,759,5,0,CZP_1_0
36:50.9,144.8011028,741,702,722,704,713,756,5,0,CZP_1_0
36:51.0,152.3269274,744,703,721,704,712,753,5,0,CZP_1_0
36:51.0,158.8188699,747,704,718,703,712,749,5,0,CZP_1_0
36:51.0,163.1547381,750,706,714,705,713,743,5,0,CZP_1_0
36:51.0,164.9203443,750,707,710,706,713,737,5,0,CZP_1_0
36:51.0,164.6815243,750,708,708,708,715,733,5,0,CZP_1_0
36:51.1,164.2100093,750,709,707,707,716,731,5,0,CZP_1_0
36:51.1,164.3399968,750,709,707,709,717,730,5,0,CZP_1_0
36:51.1,164.6625461,750,709,706,709,717,728,5,0,CZP_1_0
36:51.1,165.0884254,751,709,705,710,717,728,5,0,CZP_1_0
36:51.1,165.3328141,752,710,706,709,716,728,5,0,CZP_1_0
36:51.2,165.2886602,752,710,706,709,716,730,5,0,CZP_1_0
36:51.2,164.8830982,753,710,708,709,716,732,5,0,CZP_1_0
36:51.2,164.5211025,753,710,708,708,715,734,5,0,CZP_1_0
36:51.2,164.4262039,754,711,709,708,716,737,5,0,CZP_1_0
36:51.2,164.5267675,754,711,709,707,715,736,5,0,CZP_1_0
36:51.3,164.6799378,754,712,709,707,714,737,5,0,CZP_1_0
36:51.3,164.6544178,753,711,709,705,713,737,5,0,CZP_1_0
36:51.3,164.1464405,754,712,710,705,712,737,5,0,CZP_1_0
36:51.3,162.7652209,754,712,711,704,711,740,5,0,CZP_1_0
36:51.3,161.0112221,754,711,713,703,710,742,5,0,CZP_1_0
36:51.4,158.0789041,752,710,715,702,710,745,5,0,CZP_1_0
36:51.4,154.4171267,750,709,717,701,709,748,5,0,CZP_1_0
36:51.4,150.6770987,748,708,720,701,710,750,5,0,CZP_1_0
36:51.4,145.9384624,745,707,723,700,710,752,5,0,CZP_1_0
36:51.4,140.9696237,742,706,726,701,710,755,5,0,CZP_1_0
36:51.5,135.8773946,740,705,729,701,711,756,5,0,CZP_1_0
36:51.5,130.5231711,739,703,732,702,712,762,5,0,CZP_1_0
36:51.5,124.744811,740,703,734,704,713,765,5,0,CZP_1_0
36:51.5,118.6213879,741,703,735,705,715,769,5,0,CZP_1_0
36:51.5,112.0342995,743,704,738,706,716,773,5,0,CZP_1_0
36:51.6,105.1470072,746,703,739,706,718,780,5,0,CZP_1_0
36:51.6,97.43171182,748,704,740,707,719,786,5,0,CZP_1_0
36:51.6,89.43286111,748,706,741,710,720,795,5,0,CZP_1_0
36:51.6,81.50147851,749,708,741,713,722,803,5,0,CZP_1_0
36:51.6,74.24640366,750,712,741,717,726,811,5,0,CZP_1_0
36:51.7,67.32944179,750,714,740,718,728,818,5,0,CZP_1_0
36:51.7,60.53515443,753,717,739,721,731,827,5,0,CZP_1_0
36:51.7,54.11895477,756,721,739,723,733,833,5,0,CZP_1_0
36:51.7,48.8716505,759,722,740,725,735,845,5,0,CZP_1_0
36:51.7,44.02746331,763,727,741,727,737,854,5,0,CZP_1_0
36:51.8,40.48568033,765,728,742,729,739,862,5,0,CZP_1_0
36:51.8,38.83171543,767,731,745,730,741,867,5,0,CZP_1_0
36:51.8,38.74702266,768,731,745,730,741,867,5,0,CZP_1_0
36:51.8,39.97369024,766,729,742,728,739,863,5,0,CZP_1_0
36:51.8,42.31410036,765,728,742,728,739,856,5,0,CZP_1_0
36:51.9,45.42179653,762,725,740,726,737,849,5,0,CZP_1_0
36:51.9,49.07046259,760,723,739,724,735,841,5,0,CZP_1_0
36:51.9,53.5503358,758,720,738,722,733,833,5,0,CZP_1_0
36:51.9,58.39552587,756,718,739,721,732,827,5,0,CZP_1_0
36:51.9,63.92430368,754,717,740,720,732,822,5,0,CZP_1_0
36:52.0,68.55573307,752,713,740,719,729,814,5,0,CZP_1_0
36:52.0,73.96671502,750,711,740,717,728,809,5,0,CZP_1_0
36:52.0,79.41940062,748,709,739,715,725,804,5,0,CZP_1_0
36:52.0,85.15152688,746,707,738,713,723,798,5,0,CZP_1_0
36:52.0,91.03129967,745,705,738,711,721,791,5,0,CZP_1_0
36:52.1,97.11819586,743,703,736,709,720,784,5,0,CZP_1_0
36:52.1,103.709334,743,702,734,707,719,777,5,0,CZP_1_0
36:52.1,110.8297889,742,702,734,707,719,772,5,0,CZP_1_0
36:52.1,117.9803464,741,702,732,706,718,767,5,0,CZP_1_0
36:52.1,125.1946695,742,702,729,707,718,763,5,0,CZP_1_0
36:52.2,132.4260381,741,702,726,707,716,761,5,0,CZP_1_0
36:52.2,139.9002659,740,703,726,705,715,758,5,0,CZP_1_0
36:52.2,147.1325909,741,703,723,704,713,755,5,0,CZP_1_0
36:52.2,154.1894798,744,703,719,703,712,752,5,0,CZP_1_0
36:52.2,159.4262679,747,705,713,704,712,747,5,0,CZP_1_0
36:52.3,163.0215374,748,707,708,705,713,739,5,0,CZP_1_0
36:52.3,163.7748755,749,708,705,707,715,734,5,0,CZP_1_0
36:52.3,163.4786293,750,707,704,708,718,730,5,0,CZP_1_0
36:52.3,163.220041,750,706,703,708,718,728,5,0,CZP_1_0
36:52.3,163.7494486,750,708,703,709,719,729,5,0,CZP_1_0
36:52.4,163.5842479,751,709,703,709,719,728,5,0,CZP_1_0
36:52.4,163.6750627,752,708,702,709,719,728,5,0,CZP_1_0
36:52.4,163.3725456,751,709,702,709,719,728,5,0,CZP_1_0
36:52.4,163.0408243,751,709,703,709,719,728,5,0,CZP_1_0
36:52.4,163.051474,751,709,702,709,719,727,5,0,CZP_1_0
36:52.5,163.3669958,751,709,703,709,719,728,5,0,CZP_1_0
36:52.5,163.3009813,752,709,703,709,719,727,5,0,CZP_1_0
36:52.5,163.2821852,752,710,703,709,719,727,5,0,CZP_1_0
36:52.5,163.0992494,752,710,702,709,719,727,5,0,CZP_1_0
36:52.5,163.1996356,752,710,702,709,718,727,5,0,CZP_1_0
57:06.6,157.5619375,731,674,725,689,717,720,355,-2,CZP_71_down2
57:06.6,157.6809503,728,669,725,691,715,714,355,-2,CZP_71_down2
57:06.6,157.7958134,728,670,724,691,713,710,355,-2,CZP_71_down2
57:06.7,157.5731802,733,671,729,690,718,718,355,-2,CZP_71_down2
57:06.7,157.2969813,735,676,730,690,718,716,355,-2,CZP_71_down2
57:06.7,157.0780661,733,672,725,691,722,719,355,-2,CZP_71_down2
57:06.7,157.2869011,728,668,728,691,714,713,355,-2,CZP_71_down2
57:06.7,157.1843365,730,675,728,691,717,715,355,-2,CZP_71_down2
57:06.8,157.3131231,727,671,726,690,713,709,355,-2,CZP_71_down2
57:06.8,157.2929481,731,674,727,691,719,716,355,-2,CZP_71_down2
57:06.8,157.5784495,733,673,729,690,714,713,355,-2,CZP_71_down2
57:06.8,157.4475522,734,670,724,690,717,712,355,-2,CZP_71_down2
57:06.8,157.7084837,736,673,728,690,716,718,355,-2,CZP_71_down2
57:06.9,157.8738338,733,673,727,691,718,714,355,-2,CZP_71_down2
57:06.9,158.1234815,729,667,722,690,713,713,355,-2,CZP_71_down2
57:06.9,158.1565974,734,670,728,691,712,712,355,-2,CZP_71_down2
57:06.9,158.0024023,730,670,729,691,712,711,355,-2,CZP_71_down2
57:06.9,157.7123806,729,668,723,691,715,713,355,-2,CZP_71_down2
57:07.0,157.3409781,731,671,725,690,712,710,355,-2,CZP_71_down2
57:07.0,157.1939014,727,672,730,690,711,713,355,-2,CZP_71_down2
57:07.0,157.5791412,730,673,728,691,713,715,355,-2,CZP_71_down2
57:07.0,157.6016938,735,675,725,692,716,709,355,-2,CZP_71_down2
57:07.0,157.5914144,729,667,721,691,718,712,355,-2,CZP_71_down2
57:07.1,157.3915207,733,671,724,690,715,713,355,-2,CZP_71_down2
57:07.1,157.3880473,730,668,726,691,714,709,355,-2,CZP_71_down2
57:07.1,157.6203197,731,672,727,691,713,710,355,-2,CZP_71_down2
57:07.1,157.633619,727,670,725,691,715,716,355,-2,CZP_71_down2
57:07.1,157.9220279,740,678,727,690,721,718,355,-2,CZP_71_down2
57:07.2,158.5529435,734,670,726,690,719,714,355,-2,CZP_71_down2
57:07.2,159.4850112,730,671,727,690,715,710,355,-2,CZP_71_down2
57:07.2,160.0508674,730,665,725,690,715,714,355,-2,CZP_71_down2
57:07.2,160.8540702,732,667,727,691,711,710,355,-2,CZP_71_down2
57:07.2,162.7929062,738,663,725,692,715,709,355,-2,CZP_71_down2
57:07.3,163.7323622,744,667,731,694,711,704,355,-2,CZP_71_down2
57:07.3,162.2224871,746,665,729,695,711,704,355,-2,CZP_71_down2
57:07.3,162.0415693,746,664,730,697,705,700,355,-2,CZP_71_down2
57:07.3,158.1216675,755,661,731,698,706,696,355,-2,CZP_71_down2
57:07.3,152.991288,756,663,735,699,707,698,355,-2,CZP_71_down2
57:07.4,146.7152527,768,665,738,698,709,699,355,-2,CZP_71_down2
57:07.4,139.6434225,776,664,743,698,711,699,355,-2,CZP_71_down2
57:07.4,131.8282994,779,668,740,697,714,697,355,-2,CZP_71_down2
57:07.4,124.2587032,781,676,748,696,711,693,355,-2,CZP_71_down2
57:07.4,117.0854624,790,678,747,697,720,701,355,-2,CZP_71_down2
57:07.5,109.6777887,807,693,759,697,723,708,355,-2,CZP_71_down2
57:07.5,102.0131548,813,695,760,699,722,712,355,-2,CZP_71_down2
57:07.5,94.57069767,819,697,762,700,728,714,355,-2,CZP_71_down2
57:07.5,88.11482808,830,703,769,703,727,713,355,-2,CZP_71_down2
57:07.5,82.83159703,835,710,770,706,729,720,355,-2,CZP_71_down2
57:07.6,80.38645111,838,710,773,707,726,717,355,-2,CZP_71_down2
57:07.6,80.96452206,836,712,774,706,723,716,355,-2,CZP_71_down2
57:07.6,84.28452062,823,701,764,705,728,720,355,-2,CZP_71_down2
57:07.6,89.38026964,818,706,767,703,726,716,355,-2,CZP_71_down2
57:07.6,96.37592453,801,696,761,701,720,703,355,-2,CZP_71_down2
57:07.7,104.0790647,798,694,757,699,720,706,355,-2,CZP_71_down2
57:07.7,113.3187982,784,680,749,697,717,702,355,-2,CZP_71_down2
57:07.7,123.1095469,780,676,746,696,716,700,355,-2,CZP_71_down2
57:07.7,133.4679633,766,665,740,695,712,694,355,-2,CZP_71_down2
57:07.7,143.0530933,763,665,731,697,708,695,355,-2,CZP_71_down2
57:07.8,151.485127,751,658,727,694,709,698,355,-2,CZP_71_down2
57:07.8,158.7097806,742,654,724,692,712,703,355,-2,CZP_71_down2
57:07.8,160.8320987,739,661,725,689,709,701,355,-2,CZP_71_down2
57:07.8,156.0001923,732,660,720,689,711,708,355,-2,CZP_71_down2
57:07.8,152.5596537,738,664,721,689,712,702,355,-2,CZP_71_down2
57:07.9,150.922065,736,666,723,687,719,712,355,-2,CZP_71_down2
57:07.9,152.6484954,736,660,717,689,713,701,355,-2,CZP_71_down2
57:07.9,156.3856497,731,661,722,689,711,701,355,-2,CZP_71_down2
57:07.9,159.5109839,743,665,727,690,717,710,355,-2,CZP_71_down2
57:07.9,161.0787627,738,659,730,690,704,698,355,-2,CZP_71_down2
57:08.0,161.5651063,748,663,737,692,707,701,355,-2,CZP_71_down2
57:08.0,161.4539809,755,662,736,694,710,702,355,-2,CZP_71_down2
57:08.0,161.4719284,763,665,741,696,705,700,355,-2,CZP_71_down2
57:08.0,156.3485549,764,666,741,696,708,700,355,-2,CZP_71_down2
57:08.0,113.9555932,781,675,749,693,711,699,355,-2,CZP_71_down2
57:08.1,110.1444946,781,673,749,695,709,694,355,-2,CZP_71_down2
57:08.1,100.5952698,791,685,751,695,714,699,355,-2,CZP_71_down2
57:08.1,93.05598508,799,686,753,696,720,705,355,-2,CZP_71_down2
57:08.1,86.85043608,809,689,757,698,725,710,355,-2,CZP_71_down2
57:08.1,82.42778224,815,691,760,701,724,712,355,-2,CZP_71_down2
57:08.2,81.05178077,826,701,771,704,725,717,355,-2,CZP_71_down2
57:08.2,83.44007395,830,702,773,705,725,720,355,-2,CZP_71_down2
57:08.2,87.48233354,832,703,771,707,728,720,355,-2,CZP_71_down2
57:08.2,93.33435853,830,709,773,705,724,716,355,-2,CZP_71_down2
57:08.2,100.3986892,826,706,766,703,728,723,355,-2,CZP_71_down2
57:08.3,109.5262363,820,702,761,701,725,712,355,-2,CZP_71_down2
57:08.3,119.654356,806,696,756,697,722,707,355,-2,CZP_71_down2
57:08.3,129.3388295,792,687,756,698,719,704,355,-2,CZP_71_down2
57:08.3,140.290941,783,679,748,696,712,695,355,-2,CZP_71_down2
57:08.3,150.2537506,771,667,743,693,712,696,355,-2,CZP_71_down2
57:08.4,158.6034449,765,666,741,695,708,694,355,-2,CZP_71_down2
57:08.4,162.9548351,759,662,735,695,709,697,355,-2,CZP_71_down2
57:08.4,158.258262,747,653,730,690,708,699,355,-2,CZP_71_down2
57:08.4,152.1773895,745,658,724,690,710,698,355,-2,CZP_71_down2
57:08.4,151.0625814,735,658,720,689,713,702,355,-2,CZP_71_down2
57:08.5,154.7814755,744,667,727,689,721,715,355,-2,CZP_71_down2
57:08.5,160.0336073,732,657,722,689,711,700,355,-2,CZP_71_down2
57:08.5,163.4126025,738,661,725,688,715,703,355,-2,CZP_71_down2
57:08.5,164.0234818,742,665,728,690,714,708,355,-2,CZP_71_down2
57:08.5,163.5246379,752,665,729,691,713,703,355,-2,CZP_71_down2
57:08.6,161.6110098,751,663,735,693,706,698,355,-2,CZP_71_down2
57:08.6,159.1905864,759,661,735,694,706,698,355,-2,CZP_71_down2
57:08.6,156.3242876,763,660,734,696,708,697,355,-2,CZP_71_down2
57:08.6,150.9707004,767,667,742,696,709,696,355,-2,CZP_71_down2
57:08.6,144.125188,770,670,744,693,709,693,355,-2,CZP_71_down2
57:08.7,136.3090654,779,672,746,695,714,696,355,-2,CZP_71_down2
57:08.7,128.1177236,794,686,753,695,714,702,355,-2,CZP_71_down2
57:08.7,119.6711802,797,685,753,695,716,706,355,-2,CZP_71_down2
57:08.7,111.4094445,809,691,760,695,722,715,355,-2,CZP_71_down2
57:08.7,102.6645104,817,698,764,699,724,709,355,-2,CZP_71_down2
57:08.8,94.46111015,821,703,767,702,724,712,355,-2,CZP_71_down2
57:08.8,87.4982117,827,702,766,704,727,714,355,-2,CZP_71_down2
57:08.8,82.61034595,833,711,774,705,725,719,355,-2,CZP_71_down2
57:08.8,82.3084009,822,707,766,704,727,717,355,-2,CZP_71_down2
57:08.8,85.48858227,811,697,757,702,726,715,355,-2,CZP_71_down2
57:08.9,90.76164893,805,695,759,701,724,709,355,-2,CZP_71_down2
57:08.9,97.84944939,794,688,751,699,721,701,355,-2,CZP_71_down2
57:08.9,106.6780609,782,684,748,696,716,698,355,-2,CZP_71_down2
57:08.9,116.9291625,772,668,742,695,711,692,355,-2,CZP_71_down2
57:08.9,128.1988717,770,668,739,695,711,696,355,-2,CZP_71_down2
57:09.0,139.3677246,758,663,736,695,707,695,355,-2,CZP_71_down2
57:09.0,149.0343971,746,659,727,692,712,702,355,-2,CZP_71_down2
57:09.0,158.3850831,739,660,724,688,715,706,355,-2,CZP_71_down2
57:09.0,161.9313153,743,666,729,688,715,705,355,-2,CZP_71_down2
57:09.0,161.5788054,744,663,724,689,716,701,355,-2,CZP_71_down2
57:09.1,163.4111912,743,666,726,688,716,706,355,-2,CZP_71_down2
57:09.1,162.7995798,741,666,722,687,717,704,355,-2,CZP_71_down2
57:09.1,161.9579537,738,662,723,688,718,708,355,-2,CZP_71_down2
57:09.1,162.0932801,736,661,722,688,715,705,355,-2,CZP_71_down2
57:09.1,161.5951799,742,660,725,690,714,705,355,-2,CZP_71_down2
57:09.2,159.7475558,749,663,732,691,709,701,355,-2,CZP_71_down2
57:09.2,154.8876035,748,656,726,691,709,693,355,-2,CZP_71_down2
57:09.2,147.8911876,753,660,734,695,709,701,355,-2,CZP_71_down2
57:09.2,139.7499544,759,662,737,696,704,691,355,-2,CZP_71_down2
57:09.2,131.2694171,773,672,739,695,710,696,355,-2,CZP_71_down2
57:09.3,123.2394044,775,671,745,694,712,695,355,-2,CZP_71_down2
57:09.3,115.8217932,776,676,743,694,710,696,355,-2,CZP_71_down2
57:09.3,107.5661932,790,681,749,694,718,703,355,-2,CZP_71_down2
57:09.3,99.30775863,794,687,754,695,718,703,355,-2,CZP_71_down2
57:09.3,92.98173276,812,688,753,697,726,709,355,-2,CZP_71_down2
57:09.4,87.09106659,807,692,760,700,722,706,355,-2,CZP_71_down2
57:09.4,84.95289918,817,698,765,700,723,712,355,-2,CZP_71_down2
57:09.4,87.2616797,834,712,770,702,732,724,355,-2,CZP_71_down2
57:09.4,92.30302646,824,705,765,704,728,714,355,-2,CZP_71_down2
57:09.4,99.19289949,818,703,759,702,725,714,355,-2,CZP_71_down2
57:09.5,108.2032492,814,704,755,701,727,709,355,-2,CZP_71_down2
57:09.5,119.3847895,793,689,750,698,722,708,355,-2,CZP_71_down2
57:09.5,131.3519318,781,679,750,699,715,701,355,-2,CZP_71_down2
57:09.5,143.2112304,778,676,745,695,714,691,355,-2,CZP_71_down2
57:09.5,152.61134,761,664,743,695,706,689,355,-2,CZP_71_down2
57:09.6,160.6582364,757,661,734,694,709,698,355,-2,CZP_71_down2
57:09.6,160.3833801,748,661,731,691,711,703,355,-2,CZP_71_down2
57:09.6,154.954536,745,662,723,688,714,704,355,-2,CZP_71_down2
57:09.6,151.7222634,736,657,724,689,713,701,355,-2,CZP_71_down2
57:09.7,152.2198875,737,660,717,688,715,707,355,-2,CZP_71_down2
57:09.7,154.0041745,737,664,720,689,712,705,355,-2,CZP_71_down2
57:09.7,159.1817496,737,665,722,687,719,712,355,-2,CZP_71_down2
57:09.7,163.1249194,734,663,723,689,714,707,355,-2,CZP_71_down2
57:09.7,163.3959991,746,667,727,689,715,706,355,-2,CZP_71_down2
57:09.8,162.7089862,746,658,725,689,713,703,355,-2,CZP_71_down2
57:09.8,161.4241193,753,663,733,691,713,705,355,-2,CZP_71_down2
57:09.8,159.9343587,753,658,735,694,706,696,355,-2,CZP_71_down2
57:09.8,158.7857651,756,659,733,693,705,695,355,-2,CZP_71_down2
57:09.8,156.6819809,764,662,739,696,704,689,355,-2,CZP_71_down2
57:09.9,151.700783,774,670,741,693,709,696,355,-2,CZP_71_down2
57:09.9,143.829711,777,670,743,694,714,695,355,-2,CZP_71_down2
57:09.9,135.7465061,783,680,748,695,714,699,355,-2,CZP_71_down2
57:09.9,127.4818747,789,680,751,696,719,702,355,-2,CZP_71_down2
57:09.9,119.6308659,801,687,758,697,719,704,355,-2,CZP_71_down2
57:10.0,111.7596736,809,690,761,699,721,708,355,-2,CZP_71_down2
57:10.0,104.2800835,810,697,763,701,724,712,355,-2,CZP_71_down2
57:10.0,97.4032649,823,703,770,705,728,720,355,-2,CZP_71_down2
57:10.0,88.55583021,833,704,767,705,728,718,355,-2,CZP_71_down2
57:10.0,93.22733113,831,710,772,706,723,722,355,-2,CZP_71_down2
57:10.1,101.7517105,831,711,772,706,727,720,355,-2,CZP_71_down2
57:10.1,110.6194055,825,705,761,705,728,717,355,-2,CZP_71_down2
57:10.1,120.2751898,812,705,764,703,722,709,355,-2,CZP_71_down2
57:10.1,131.0332531,804,696,755,699,724,707,355,-2,CZP_71_down2
57:10.1,142.6603119,790,686,747,698,721,704,355,-2,CZP_71_down2
57:10.2,151.9760139,788,683,747,698,716,695,355,-2,CZP_71_down2
57:10.2,160.204549,776,678,749,694,710,695,355,-2,CZP_71_down2
57:10.2,161.7461029,768,668,740,695,715,693,355,-2,CZP_71_down2
57:10.2,157.6380307,761,661,734,694,708,693,355,-2,CZP_71_down2
57:10.2,151.3491841,753,660,734,690,710,700,355,-2,CZP_71_down2
57:10.3,150.294716,742,657,729,688,709,700,355,-2,CZP_71_down2
57:10.3,154.0570514,737,658,724,689,715,706,355,-2,CZP_71_down2
57:10.3,160.1155144,737,653,721,688,714,701,355,-2,CZP_71_down2
57:10.3,163.6253766,738,662,723,687,718,699,355,-2,CZP_71_down2
57:10.3,163.6687933,732,659,722,687,716,703,355,-2,CZP_71_down2
57:10.4,162.193697,740,661,724,687,714,707,355,-2,CZP_71_down2
57:10.4,161.2574206,743,663,726,689,712,702,355,-2,CZP_71_down2
57:10.4,160.1143626,745,657,730,688,714,706,355,-2,CZP_71_down2
57:10.4,157.4701442,751,657,730,691,714,701,355,-2,CZP_71_down2
57:10.4,151.8674709,760,663,740,694,707,697,355,-2,CZP_71_down2
57:10.5,144.4894746,759,659,738,695,708,698,355,-2,CZP_71_down2
57:10.5,136.8646233,767,660,739,696,708,693,355,-2,CZP_71_down2
57:10.5,129.2399544,778,671,744,694,715,698,355,-2,CZP_71_down2
57:10.5,121.9351756,781,678,744,695,711,698,355,-2,CZP_71_down2
